case,snapshot_type,snapshot_label,distance,mean_value,count
stoch_dense,fixed_episode,500,11,0.4713777584114338,100
stoch_dense,fixed_episode,500,12,0.4639869505205656,100
stoch_dense,fixed_episode,500,13,0.4611934796698053,100
stoch_dense,fixed_episode,500,14,0.46268553229138687,100
stoch_dense,fixed_episode,1000,0,0.0,100
stoch_dense,fixed_episode,1000,1,0.9679931587106321,100
stoch_dense,fixed_episode,1000,2,0.9368973932030956,100
stoch_dense,fixed_episode,1000,3,0.9108974308943567,100
stoch_dense,fixed_episode,1000,4,0.8881912611965508,100
stoch_dense,fixed_episode,1000,5,0.8680442656757862,100
stoch_dense,fixed_episode,1000,6,0.8483092604343864,100
stoch_dense,fixed_episode,1000,7,0.8327601662798463,100
stoch_dense,fixed_episode,1000,8,0.8301196190316125,100
stoch_dense,fixed_episode,1000,9,0.8275309289318683,100
stoch_dense,fixed_episode,1000,10,0.8246957039999121,100
stoch_dense,fixed_episode,1000,11,0.8224498365290597,100
stoch_dense,fixed_episode,1000,12,0.8216956454604208,100
stoch_dense,fixed_episode,1000,13,0.8222096427223905,100
stoch_dense,fixed_episode,1000,14,0.8254753988582499,100
stoch_dense,fixed_episode,3000,0,0.0,100
stoch_dense,fixed_episode,3000,1,0.9717894849297984,100
stoch_dense,fixed_episode,3000,2,0.9461960932162709,100
stoch_dense,fixed_episode,3000,3,0.926522801315555,100
stoch_dense,fixed_episode,3000,4,0.9101361286794771,100
stoch_dense,fixed_episode,3000,5,0.8964783068924472,100
stoch_dense,fixed_episode,3000,6,0.8846408753951491,100
stoch_dense,fixed_episode,3000,7,0.8767120011751919,100
stoch_dense,fixed_episode,3000,8,0.8779986542918896,100
stoch_dense,fixed_episode,3000,9,0.8787620418589617,100
stoch_dense,fixed_episode,3000,10,0.8794807258834247,100
stoch_dense,fixed_episode,3000,11,0.8806257413601671,100
stoch_dense,fixed_episode,3000,12,0.8824166130990786,100
stoch_dense,fixed_episode,3000,13,0.885404156070035,100
stoch_dense,fixed_episode,3000,14,0.8899609281114413,100
stoch_dense,fixed_episode,10000,0,0.0,100
stoch_dense,fixed_episode,10000,1,0.9685876157661322,100
stoch_dense,fixed_episode,10000,2,0.9403590132360558,100
stoch_dense,fixed_episode,10000,3,0.920043505198313,100
stoch_dense,fixed_episode,10000,4,0.9033753903511789,100
stoch_dense,fixed_episode,10000,5,0.8889000860089347,100
stoch_dense,fixed_episode,10000,6,0.8762243737050606,100
stoch_dense,fixed_episode,10000,7,0.8667030531533426,100
stoch_dense,fixed_episode,10000,8,0.8671728303513252,100
stoch_dense,fixed_episode,10000,9,0.8671375710020272,100
stoch_dense,fixed_episode,10000,10,0.8674122299040448,100
stoch_dense,fixed_episode,10000,11,0.8681396936505106,100
stoch_dense,fixed_episode,10000,12,0.8701342301881478,100
stoch_dense,fixed_episode,10000,13,0.8732476736184593,100
stoch_dense,fixed_episode,10000,14,0.8778425925514931,100
stoch_dense,fixed_episode,30000,0,0.0,100
stoch_dense,fixed_episode,30000,1,0.9661230191038607,100
stoch_dense,fixed_episode,30000,2,0.9362605124537051,100
stoch_dense,fixed_episode,30000,3,0.9143749689912388,100
stoch_dense,fixed_episode,30000,4,0.896605257120123,100
stoch_dense,fixed_episode,30000,5,0.8819848247458424,100
stoch_dense,fixed_episode,30000,6,0.8690288642404692,100
stoch_dense,fixed_episode,30000,7,0.8589217490776846,100
stoch_dense,fixed_episode,30000,8,0.8586311946733581,100
stoch_dense,fixed_episode,30000,9,0.8581347050086697,100
stoch_dense,fixed_episode,30000,10,0.8584707027933256,100
stoch_dense,fixed_episode,30000,11,0.859489643507078,100
stoch_dense,fixed_episode,30000,12,0.8611966817310565,100
stoch_dense,fixed_episode,30000,13,0.8641734817540061,100
stoch_dense,fixed_episode,30000,14,0.868903185722631,100
stoch_dense,event_based,first_success,0,0.0,100
stoch_dense,event_based,first_success,1,0.05059379145599269,100
stoch_dense,event_based,first_success,2,0.0008013044240837757,100
stoch_dense,event_based,first_success,3,0.0010581774222792144,100
stoch_dense,event_based,first_success,4,0.0010742992544582734,100
stoch_dense,event_based,first_success,5,0.0012838378208645637,100
stoch_dense,event_based,first_success,6,0.001379999939062208,100
stoch_dense,event_based,first_success,7,0.0016212109735585394,100
stoch_dense,event_based,first_success,8,0.0018380283242691964,100
stoch_dense,event_based,first_success,9,0.002210881094716556,100
stoch_dense,event_based,first_success,10,0.0024297260940462613,100
stoch_dense,event_based,first_success,11,0.0027734140666031215,100
stoch_dense,event_based,first_success,12,0.0031686916296563747,100
stoch_dense,event_based,first_success,13,0.004253858459973286,100
stoch_dense,event_based,first_success,14,0.006073034849011722,100
stoch_dense,event_based,first_success_plus_50,0,0.0,100
stoch_dense,event_based,first_success_plus_50,1,0.37214748830490474,100
stoch_dense,event_based,first_success_plus_50,2,0.13975778540113853,100
stoch_dense,event_based,first_success_plus_50,3,0.05541728912064003,100
stoch_dense,event_based,first_success_plus_50,4,0.02680133979079936,100
stoch_dense,event_based,first_success_plus_50,5,0.01903095725582004,100
stoch_dense,event_based,first_success_plus_50,6,0.018198243196794892,100
stoch_dense,event_based,first_success_plus_50,7,0.0206280087671062,100
stoch_dense,event_based,first_success_plus_50,8,0.02551388026737472,100
stoch_dense,event_based,first_success_plus_50,9,0.029923781716800837,100
stoch_dense,event_based,first_success_plus_50,10,0.03450205780891166,100
stoch_dense,event_based,first_success_plus_50,11,0.0396956855008649,100
stoch_dense,event_based,first_success_plus_50,12,0.04618881930477071,100
stoch_dense,event_based,first_success_plus_50,13,0.05442893182063671,100
stoch_dense,event_based,first_success_plus_50,14,0.06535739786660044,100
stoch_dense,event_based,first_success_plus_100,0,0.0,100
stoch_dense,event_based,first_success_plus_100,1,0.5283365184808655,100
stoch_dense,event_based,first_success_plus_100,2,0.2872440153849809,100
stoch_dense,event_based,first_success_plus_100,3,0.15787012470187262,100
stoch_dense,event_based,first_success_plus_100,4,0.09102304393872665,100
stoch_dense,event_based,first_success_plus_100,5,0.05871629477950179,100
stoch_dense,event_based,first_success_plus_100,6,0.04462895041094898,100
stoch_dense,event_based,first_success_plus_100,7,0.04139879076146485,100
stoch_dense,event_based,first_success_plus_100,8,0.04607239327511583,100
stoch_dense,event_based,first_success_plus_100,9,0.05165560759415217,100
stoch_dense,event_based,first_success_plus_100,10,0.05806701320338291,100
stoch_dense,event_based,first_success_plus_100,11,0.06571518385317245,100
stoch_dense,event_based,first_success_plus_100,12,0.07466538515433424,100
stoch_dense,event_based,first_success_plus_100,13,0.08491978184206198,100
stoch_dense,event_based,first_success_plus_100,14,0.09705259222228964,100
